"App","Input","Offset","Count","Hex","Op","Arg","Left"
"Iced","95F3","00000","01","95","xchg","bp,ax","01"
"Iced","96F3","00000","01","96","xchg","si,ax","01"
"Iced","97F3","00000","01","97","xchg","di,ax","01"
"Iced","98F3","00000","01","98","cbw","","01"
"Iced","99F3","00000","01","99","cwd","","01"
"Iced","9AF3","00000","02","9AF3","(bad)","","00"
"Iced","9BF3","00000","01","9B","wait","","01"
"Iced","9CF3","00000","01","9C","pushf","","01"
"Iced","9DF3","00000","01","9D","popf","","01"
"Iced","9EF3","00000","01","9E","sahf","","01"
"Iced","9FF3","00000","01","9F","lahf","","01"
"Iced","A0F3","00000","02","A0F3","(bad)","","00"
"Iced","A1F3","00000","02","A1F3","(bad)","","00"
"Iced","A2F3","00000","02","A2F3","(bad)","","00"
"Iced","A3F3","00000","02","A3F3","(bad)","","00"
"Iced","A4F3","00000","01","A4","movsb","","01"
"Iced","A5F3","00000","01","A5","movsw","","01"
"Iced","A6F3","00000","01","A6","cmpsb","","01"
"Iced","A7F3","00000","01","A7","cmpsw","","01"
"Iced","A8F3","00000","02","A8F3","test","al,0F3h","00"
"Iced","A9F3","00000","02","A9F3","(bad)","","00"
"Iced","AAF3","00000","01","AA","stosb","","01"
"Iced","ABF3","00000","01","AB","stosw","","01"
"Iced","ACF3","00000","01","AC","lodsb","","01"
"Iced","ADF3","00000","01","AD","lodsw","","01"
"Iced","AEF3","00000","01","AE","scasb","","01"
"Iced","AFF3","00000","01","AF","scasw","","01"
"Iced","B0F3","00000","02","B0F3","mov","al,0F3h","00"
"Iced","B1F3","00000","02","B1F3","mov","cl,0F3h","00"
"Iced","B2F3","00000","02","B2F3","mov","dl,0F3h","00"
"Iced","B3F3","00000","02","B3F3","mov","bl,0F3h","00"
"Iced","B4F3","00000","02","B4F3","mov","ah,0F3h","00"
"Iced","B5F3","00000","02","B5F3","mov","ch,0F3h","00"
"Iced","B6F3","00000","02","B6F3","mov","dh,0F3h","00"
"Iced","B7F3","00000","02","B7F3","mov","bh,0F3h","00"
"Iced","B8F3","00000","02","B8F3","(bad)","","00"
"Iced","B9F3","00000","02","B9F3","(bad)","","00"
"Iced","BAF3","00000","02","BAF3","(bad)","","00"
"Iced","BBF3","00000","02","BBF3","(bad)","","00"
"Iced","BCF3","00000","02","BCF3","(bad)","","00"
"Iced","BDF3","00000","02","BDF3","(bad)","","00"
"Iced","BEF3","00000","02","BEF3","(bad)","","00"
"Iced","BFF3","00000","02","BFF3","(bad)","","00"
"Iced","C0F3","00000","02","C0F3","(bad)","","00"
"Iced","C1F3","00000","02","C1F3","(bad)","","00"
"Iced","C2F3","00000","02","C2F3","(bad)","","00"
"Iced","C3F3","00000","01","C3","ret","","01"
"Iced","C4F3","00000","02","C4F3","(bad)","","00"
"Iced","C5F3","00000","02","C5F3","(bad)","","00"
"Iced","C6F3","00000","02","C6F3","(bad)","","00"
"Iced","C7F3","00000","02","C7F3","(bad)","","00"
"Iced","C8F3","00000","02","C8F3","(bad)","","00"
"Iced","C9F3","00000","01","C9","leave","","01"
"Iced","CAF3","00000","02","CAF3","(bad)","","00"
"Iced","CBF3","00000","01","CB","retf","","01"
"Iced","CCF3","00000","01","CC","int","3","01"
"Iced","CDF3","00000","02","CDF3","int","0F3h","00"
"Iced","CEF3","00000","01","CE","into","","01"
"Iced","CFF3","00000","01","CF","iret","","01"
"Iced","D0F3","00000","02","D0F3","sal","bl,1","00"
"Iced","D1F3","00000","02","D1F3","sal","bx,1","00"
"Iced","D2F3","00000","02","D2F3","sal","bl,cl","00"
"Iced","D3F3","00000","02","D3F3","sal","bx,cl","00"
"Iced","D4F3","00000","02","D4F3","aam","0F3h","00"
"Iced","D5F3","00000","02","D5F3","aad","0F3h","00"
"Iced","D6F3","00000","01","D6","salc","","01"
"Iced","D7F3","00000","01","D7","xlatb","","01"
"Iced","D8F3","00000","02","D8F3","fdiv","st,st(3)","00"
"Iced","D9F3","00000","02","D9F3","fpatan","","00"
"Iced","DAF3","00000","02","DAF3","(bad)","","00"
"Iced","DBF3","00000","02","DBF3","fcomi","st,st(3)","00"
"Iced","DCF3","00000","02","DCF3","fdivr","st(3),st","00"
"Iced","DDF3","00000","02","DDF3","(bad)","","00"
"Iced","DEF3","00000","02","DEF3","fdivrp","st(3),st","00"
"Iced","DFF3","00000","02","DFF3","fcomip","st,st(3)","00"
"Iced","E0F3","00000","02","E0F3","loopne","0FFF5h","00"
"Iced","E1F3","00000","02","E1F3","loope","0FFF5h","00"
"Iced","E2F3","00000","02","E2F3","loop","0FFF5h","00"
"Iced","E3F3","00000","02","E3F3","jcxz","0FFF5h","00"
"Iced","E4F3","00000","02","E4F3","in","al,0F3h","00"
"Iced","E5F3","00000","02","E5F3","in","ax,0F3h","00"
"Iced","E6F3","00000","02","E6F3","out","0F3h,al","00"
"Iced","E7F3","00000","02","E7F3","out","0F3h,ax","00"
"Iced","E8F3","00000","02","E8F3","(bad)","","00"
"Iced","E9F3","00000","02","E9F3","(bad)","","00"
"Iced","EAF3","00000","02","EAF3","(bad)","","00"
"Iced","EBF3","00000","02","EBF3","jmp","short 0FFF5h","00"
"Iced","ECF3","00000","01","EC","in","al,dx","01"
"Iced","EDF3","00000","01","ED","in","ax,dx","01"
"Iced","EEF3","00000","01","EE","out","dx,al","01"
"Iced","EFF3","00000","01","EF","out","dx,ax","01"
"Iced","F0F3","00000","02","F0F3","(bad)","","00"
"Iced","F1F3","00000","01","F1","int1","","01"
"Iced","F2F3","00000","02","F2F3","(bad)","","00"
"Iced","F3F3","00000","02","F3F3","(bad)","","00"
"Iced","F4F3","00000","01","F4","hlt","","01"
"Iced","F5F3","00000","01","F5","cmc","","01"
"Iced","F6F3","00000","02","F6F3","div","bl","00"
"Iced","F7F3","00000","02","F7F3","div","bx","00"
"Iced","F8F3","00000","01","F8","clc","","01"
"Iced","F9F3","00000","01","F9","stc","","01"
"Iced","FAF3","00000","01","FA","cli","","01"
"Iced","FBF3","00000","01","FB","sti","","01"
"Iced","FCF3","00000","01","FC","cld","","01"
