"App","Input","Offset","Count","Hex","Op","Arg","Left"
"Win","1C01","00000","02","1C01","SBB","AL,01","00"
"Win","1D01","00000","03","1D0111","SBB","AX,1101","-01"
"Win","1E01","00000","01","1E","PUSH","DS","01"
"Win","1F01","00000","01","1F","POP","DS","01"
"Win","2001","00000","02","2001","AND","Byte Ptr [BX+DI],AL","00"
"Win","2101","00000","02","2101","AND","Word Ptr [BX+DI],AX","00"
"Win","2201","00000","02","2201","AND","AL,Byte Ptr [BX+DI]","00"
"Win","2301","00000","02","2301","AND","AX,Word Ptr [BX+DI]","00"
"Win","2401","00000","02","2401","AND","AL,01","00"
"Win","2501","00000","03","250111","AND","AX,1101","-01"
"Win","2601","00000","03","260111","ADD","Word Ptr ES:[BX+DI],DX","-01"
"Win","2701","00000","01","27","DAA","","01"
"Win","2801","00000","02","2801","SUB","Byte Ptr [BX+DI],AL","00"
"Win","2901","00000","02","2901","SUB","Word Ptr [BX+DI],AX","00"
"Win","2A01","00000","02","2A01","SUB","AL,Byte Ptr [BX+DI]","00"
"Win","2B01","00000","02","2B01","SUB","AX,Word Ptr [BX+DI]","00"
"Win","2C01","00000","02","2C01","SUB","AL,01","00"
"Win","2D01","00000","03","2D0111","SUB","AX,1101","-01"
"Win","2E01","00000","03","2E0111","ADD","Word Ptr CS:[BX+DI],DX","-01"
"Win","2F01","00000","01","2F","DAS","","01"
"Win","3001","00000","02","3001","XOR","Byte Ptr [BX+DI],AL","00"
"Win","3101","00000","02","3101","XOR","Word Ptr [BX+DI],AX","00"
"Win","3201","00000","02","3201","XOR","AL,Byte Ptr [BX+DI]","00"
"Win","3301","00000","02","3301","XOR","AX,Word Ptr [BX+DI]","00"
"Win","3401","00000","02","3401","XOR","AL,01","00"
"Win","3501","00000","03","350111","XOR","AX,1101","-01"
"Win","3601","00000","03","360111","ADD","Word Ptr SS:[BX+DI],DX","-01"
"Win","3701","00000","01","37","AAA","","01"
"Win","3801","00000","02","3801","CMP","Byte Ptr [BX+DI],AL","00"
"Win","3901","00000","02","3901","CMP","Word Ptr [BX+DI],AX","00"
"Win","3A01","00000","02","3A01","CMP","AL,Byte Ptr [BX+DI]","00"
"Win","3B01","00000","02","3B01","CMP","AX,Word Ptr [BX+DI]","00"
"Win","3C01","00000","02","3C01","CMP","AL,01","00"
"Win","3D01","00000","03","3D0111","CMP","AX,1101","-01"
"Win","3E01","00000","03","3E0111","ADD","Word Ptr DS:[BX+DI],DX","-01"
"Win","3F01","00000","01","3F","AAS","","01"
"Win","4001","00000","01","40","INC","AX","01"
"Win","4101","00000","01","41","INC","CX","01"
"Win","4201","00000","01","42","INC","DX","01"
"Win","4301","00000","01","43","INC","BX","01"
"Win","4401","00000","01","44","INC","SP","01"
"Win","4501","00000","01","45","INC","BP","01"
"Win","4601","00000","01","46","INC","SI","01"
"Win","4701","00000","01","47","INC","DI","01"
"Win","4801","00000","01","48","DEC","AX","01"
"Win","4901","00000","01","49","DEC","CX","01"
"Win","4A01","00000","01","4A","DEC","DX","01"
"Win","4B01","00000","01","4B","DEC","BX","01"
"Win","4C01","00000","01","4C","DEC","SP","01"
"Win","4D01","00000","01","4D","DEC","BP","01"
"Win","4E01","00000","01","4E","DEC","SI","01"
"Win","4F01","00000","01","4F","DEC","DI","01"
"Win","5001","00000","01","50","PUSH","AX","01"
"Win","5101","00000","01","51","PUSH","CX","01"
"Win","5201","00000","01","52","PUSH","DX","01"
"Win","5301","00000","01","53","PUSH","BX","01"
"Win","5401","00000","01","54","PUSH","SP","01"
"Win","5501","00000","01","55","PUSH","BP","01"
"Win","5601","00000","01","56","PUSH","SI","01"
"Win","5701","00000","01","57","PUSH","DI","01"
"Win","5801","00000","01","58","POP","AX","01"
"Win","5901","00000","01","59","POP","CX","01"
"Win","5A01","00000","01","5A","POP","DX","01"
"Win","5B01","00000","01","5B","POP","BX","01"
"Win","5C01","00000","01","5C","POP","SP","01"
"Win","5D01","00000","01","5D","POP","BP","01"
"Win","5E01","00000","01","5E","POP","SI","01"
"Win","5F01","00000","01","5F","POP","DI","01"
"Win","6001","00000","01","60","PUSHA","","01"
"Win","6101","00000","01","61","POPA","","01"
"Win","6201","00000","02","6201","BOUND","AX,Word Ptr [BX+DI]","00"
"Win","6301","00000","01","63","???","","01"
"Win","6401","00000","01","64","???","","01"
"Win","6501","00000","01","65","???","","01"
"Win","6601","00000","01","66","???","","01"
"Win","6701","00000","01","67","???","","01"
"Win","6801","00000","03","680111","PUSH","1101","-01"
"Win","6901","00000","04","69011100","IMUL","AX,Word Ptr [BX+DI],0011","-02"
"Win","6A01","00000","02","6A01","PUSH","01","00"
"Win","6B01","00000","03","6B0111","IMUL","AX,Word Ptr [BX+DI],11","-01"
"Win","6C01","00000","01","6C","INSB","","01"
"Win","6D01","00000","01","6D","INSW","","01"
"Win","6E01","00000","01","6E","OUTSB","","01"
"Win","6F01","00000","01","6F","OUTSW","","01"
"Win","7001","00000","02","7001","JO","0003","00"
"Win","7101","00000","02","7101","JNO","0003","00"
"Win","7201","00000","02","7201","JB","0003","00"
"Win","7301","00000","02","7301","JNB","0003","00"
"Win","7401","00000","02","7401","JZ","0003","00"
"Win","7501","00000","02","7501","JNZ","0003","00"
"Win","7601","00000","02","7601","JBE","0003","00"
"Win","7701","00000","02","7701","JA","0003","00"
"Win","7801","00000","02","7801","JS","0003","00"
"Win","7901","00000","02","7901","JNS","0003","00"
"Win","7A01","00000","02","7A01","JPE","0003","00"
"Win","7B01","00000","02","7B01","JPO","0003","00"
"Win","7C01","00000","02","7C01","JL","0003","00"
"Win","7D01","00000","02","7D01","JGE","0003","00"
"Win","7E01","00000","02","7E01","JLE","0003","00"
"Win","7F01","00000","02","7F01","JG","0003","00"
"Win","8001","00000","03","800111","ADD","Byte Ptr [BX+DI],11","-01"
"Win","8101","00000","04","81011100","ADD","Word Ptr [BX+DI],0011","-02"
"Win","8201","00000","03","820111","ADD","Byte Ptr [BX+DI],11","-01"
"Win","8301","00000","03","830111","ADD","Word Ptr [BX+DI],+11","-01"
"Win","8401","00000","02","8401","TEST","Byte Ptr [BX+DI],AL","00"
"Win","8501","00000","02","8501","TEST","Word Ptr [BX+DI],AX","00"
"Win","8601","00000","02","8601","XCHG","Byte Ptr [BX+DI],AL","00"
"Win","8701","00000","02","8701","XCHG","Word Ptr [BX+DI],AX","00"
"Win","8801","00000","02","8801","MOV","Byte Ptr [BX+DI],AL","00"
"Win","8901","00000","02","8901","MOV","Word Ptr [BX+DI],AX","00"
"Win","8A01","00000","02","8A01","MOV","AL,Byte Ptr [BX+DI]","00"
"Win","8B01","00000","02","8B01","MOV","AX,Word Ptr [BX+DI]","00"
"Win","8C01","00000","02","8C01","MOV","Word Ptr [BX+DI],ES","00"
"Win","8D01","00000","02","8D01","LEA","AX,[BX+DI]","00"
"Win","8E01","00000","02","8E01","MOV","ES,Word Ptr [BX+DI]","00"
"Win","8F01","00000","02","8F01","POP","Word Ptr [BX+DI]","00"
"Win","9001","00000","01","90","NOP","","01"
"Win","9101","00000","01","91","XCHG","AX,CX","01"
"Win","9201","00000","01","92","XCHG","AX,DX","01"
"Win","9301","00000","01","93","XCHG","AX,BX","01"
"Win","9401","00000","01","94","XCHG","AX,SP","01"
"Win","9501","00000","01","95","XCHG","AX,BP","01"
"Win","9601","00000","01","96","XCHG","AX,SI","01"
"Win","9701","00000","01","97","XCHG","AX,DI","01"
"Win","9801","00000","01","98","CBW","","01"
"Win","9901","00000","01","99","CWD","","01"
"Win","9A01","00000","05","9A011100C8","CALL","C800:1101","-03"
"Win","9B01","00000","01","9B","WAIT","","01"
"Win","9C01","00000","01","9C","PUSHF","","01"
"Win","9D01","00000","01","9D","POPF","","01"
"Win","9E01","00000","01","9E","SAHF","","01"
"Win","9F01","00000","01","9F","LAHF","","01"
"Win","A001","00000","03","A00111","MOV","AL,[1101]","-01"
"Win","A101","00000","03","A10111","MOV","AX,[1101]","-01"
"Win","A201","00000","03","A20111","MOV","[1101],AL","-01"
"Win","A301","00000","03","A30111","MOV","[1101],AX","-01"
"Win","A401","00000","01","A4","MOVSB","","01"
"Win","A501","00000","01","A5","MOVSW","","01"
"Win","A601","00000","01","A6","CMPSB","","01"
"Win","A701","00000","01","A7","CMPSW","","01"
"Win","A801","00000","02","A801","TEST","AL,01","00"
"Win","A901","00000","03","A90111","TEST","AX,1101","-01"
"Win","AA01","00000","01","AA","STOSB","","01"
"Win","AB01","00000","01","AB","STOSW","","01"
"Win","AC01","00000","01","AC","LODSB","","01"
"Win","AD01","00000","01","AD","LODSW","","01"
"Win","AE01","00000","01","AE","SCASB","","01"
"Win","AF01","00000","01","AF","SCASW","","01"
"Win","B001","00000","02","B001","MOV","AL,01","00"
"Win","B101","00000","02","B101","MOV","CL,01","00"
"Win","B201","00000","02","B201","MOV","DL,01","00"
"Win","B301","00000","02","B301","MOV","BL,01","00"
"Win","B401","00000","02","B401","MOV","AH,01","00"
