"App","Input","Offset","Count","Hex","Op","Arg","Left"
"Nasm","4801","00000","01","48","dec","ax","01"
"Nasm","4901","00000","01","49","dec","cx","01"
"Nasm","4A01","00000","01","4A","dec","dx","01"
"Nasm","4B01","00000","01","4B","dec","bx","01"
"Nasm","4C01","00000","01","4C","dec","sp","01"
"Nasm","4D01","00000","01","4D","dec","bp","01"
"Nasm","4E01","00000","01","4E","dec","si","01"
"Nasm","4F01","00000","01","4F","dec","di","01"
"Nasm","5001","00000","01","50","push","ax","01"
"Nasm","5101","00000","01","51","push","cx","01"
"Nasm","5201","00000","01","52","push","dx","01"
"Nasm","5301","00000","01","53","push","bx","01"
"Nasm","5401","00000","01","54","push","sp","01"
"Nasm","5501","00000","01","55","push","bp","01"
"Nasm","5601","00000","01","56","push","si","01"
"Nasm","5701","00000","01","57","push","di","01"
"Nasm","5801","00000","01","58","pop","ax","01"
"Nasm","5901","00000","01","59","pop","cx","01"
"Nasm","5A01","00000","01","5A","pop","dx","01"
"Nasm","5B01","00000","01","5B","pop","bx","01"
"Nasm","5C01","00000","01","5C","pop","sp","01"
"Nasm","5D01","00000","01","5D","pop","bp","01"
"Nasm","5E01","00000","01","5E","pop","si","01"
"Nasm","5F01","00000","01","5F","pop","di","01"
"Nasm","6001","00000","01","60","pusha","","01"
"Nasm","6101","00000","01","61","popa","","01"
"Nasm","6201","00000","02","6201","bound","ax,[bx+di]","00"
"Nasm","6301","00000","02","6301","arpl","[bx+di],ax","00"
"Nasm","6401","00000","01","64","fs","","01"
"Nasm","6501","00000","01","65","gs","","01"
"Nasm","6601","00000","01","66","o32","","01"
"Nasm","6701","00000","01","67","a32","","01"
"Nasm","6801","00000","01","68","db","0x68","01"
"Nasm","6901","00000","01","69","db","0x69","01"
"Nasm","6A01","00000","02","6A01","push","byte +0x1","00"
"Nasm","6B01","00000","01","6B","db","0x6b","01"
"Nasm","6C01","00000","01","6C","insb","","01"
"Nasm","6D01","00000","01","6D","insw","","01"
"Nasm","6E01","00000","01","6E","outsb","","01"
"Nasm","6F01","00000","01","6F","outsw","","01"
"Nasm","7001","00000","02","7001","jo","0x3","00"
"Nasm","7101","00000","02","7101","jno","0x3","00"
"Nasm","7201","00000","02","7201","jc","0x3","00"
"Nasm","7301","00000","02","7301","jnc","0x3","00"
"Nasm","7401","00000","02","7401","jz","0x3","00"
"Nasm","7501","00000","02","7501","jnz","0x3","00"
"Nasm","7601","00000","02","7601","jna","0x3","00"
"Nasm","7701","00000","02","7701","ja","0x3","00"
"Nasm","7801","00000","02","7801","js","0x3","00"
"Nasm","7901","00000","02","7901","jns","0x3","00"
"Nasm","7A01","00000","02","7A01","jpe","0x3","00"
"Nasm","7B01","00000","02","7B01","jpo","0x3","00"
"Nasm","7C01","00000","02","7C01","jl","0x3","00"
